CHROM	GeneStart	GeneEnd	TargetID	GeneName	Pvalue
14	101245746	101327368	ENSG00000214548	MEG3	0.882602883439769
14	101318726	101318824	ENSG00000211574	MIR770	0.99874494442323
14	101361106	101402336	ENSG00000258399	MEG8	0.959800814923703
14	101402830	101426536	ENSG00000225746	AL132709.5	0.999837150742224
14	101536247	101539274	ENSG00000223403	AL132709.7	0.999999922469917
14	102018557	102026768	ENSG00000258498	DIO3OS	0.999902517313302
14	102228134	102394326	ENSG00000078304	PPP2R5C	0.992001807464797
14	102430864	102517129	ENSG00000197102	DYNC1H1	0.955721247649908
14	102547105	102606036	ENSG00000080824	HSP90AA1	0.995504253040977
14	102605839	102691184	ENSG00000140153	WDR20	0.678781552776227
14	102690836	102771537	ENSG00000080823	MOK	0.906662312748255
14	102783713	102809044	ENSG00000022976	ZNF839	0.978239468860054
14	102808955	102829253	ENSG00000100865	CINP	0.987299455383113
14	102829299	102968818	ENSG00000196663	TECPR2	0.998862257332091
14	102973178	102976136	ENSG00000156381	ANKRD9	0.913449946515033
14	103058997	103196912	ENSG00000089902	RCOR1	0.971092206216324
14	103243812	103377837	ENSG00000131323	TRAF3	0.715372405531679
14	103398715	103523799	ENSG00000198752	CDC42BPB	0.383235126959197
14	103589778	103603776	ENSG00000185215	TNFAIP2	0.722115499604374
14	103798010	103798704	ENSG00000259775	RP11-45P15.4	0.819952506739309
14	103799880	103811362	ENSG00000100664	EIF5	0.963695528575443
14	103851700	103970168	ENSG00000075413	MARK3	0.0580360557666832
14	103985995	103989448	ENSG00000166165	CKB	0.360926102331807
14	103991346	103995409	ENSG00000260285	RP11-600F24.7	0.108456065061476
14	103995520	104003410	ENSG00000166166	TRMT61A	0.074685257004019
14	104022880	104029168	ENSG00000166170	BAG5	0.189974955338203
14	104028232	104167888	ENSG00000126214	KLC1	0.0740062011864154
14	104029298	104073860	ENSG00000256053	APOPT1	0.676926427671131
14	104148698	104150352	ENSG00000246451	RP11-894P9.1	0.392722110984348
14	104163945	104181841	ENSG00000126215	XRCC3	0.668191415964656
14	104182066	104200005	ENSG00000100711	ZFYVE21	0.486405940267918
14	104200088	104313927	ENSG00000088808	PPP1R13B	0.297200746681284
14	104378624	104394606	ENSG00000156411	C14orf2	0.843802654731897
14	104394798	104519004	ENSG00000156414	TDRD9	0.616923823449818
14	104605059	104647231	ENSG00000066735	KIF26A	0.576002744928707
14	105057200	105071984	ENSG00000258986	TMEM179	0.993179254770792
14	105155942	105185942	ENSG00000203485	INF2	0.874334381927548
14	105190522	105213662	ENSG00000185100	ADSSL1	0.510222037470366
14	105219436	105234831	ENSG00000184990	SIVA1	0.773507344509332
14	105235685	105262088	ENSG00000142208	AKT1	0.661714041448333
14	105331616	105363089	ENSG00000099814	KIAA0284	0.82786479658613
14	105391152	105399574	ENSG00000166428	PLD4	0.995152878662878
14	105403580	105444694	ENSG00000185567	AHNAK2	0.401733193607696
14	105452111	105476819	ENSG00000140104	C14orf79	0.454648840819218
14	105559945	105565341	ENSG00000257556	RP11-44N21.1	0.239681761029317
14	105607317	105635161	ENSG00000184916	JAG2	0.990110264057908
14	105639274	105647660	ENSG00000183828	NUDT14	0.493957014427349
14	105675622	105781926	ENSG00000185024	BRF1	0.902692127041218
14	105714826	105717430	ENSG00000184887	BTBD6	0.855103884546242
14	105766899	105864484	ENSG00000179364	PACS2	0.610870693045572
14	105840954	105841308	ENSG00000242085	RPS20P33	0.172129613228713
14	105883220	105886076	ENSG00000251602	RP11-521B24.3	0.279535130940863
14	105886156	105937066	ENSG00000182979	MTA1	0.840400726870501
14	105939298	105946499	ENSG00000182809	CRIP2	0.731762455312612
14	105956191	105965912	ENSG00000185347	C14orf80	0.167826813026245
14	105992939	105996539	ENSG00000184986	TMEM121	0.288025457013478
15	23004683	23034427	ENSG00000140157	NIPA2	0.942677458509389
15	23043276	23100005	ENSG00000170113	NIPA1	0.608166173723789
15	23096868	23105332	ENSG00000259425	RP11-566K19.5	0.76977128134003
15	23810453	23873064	ENSG00000179455	MKRN3	0.132204077969978
15	23888690	23891175	ENSG00000254585	MAGEL2	0.727766504242402
15	23930564	23932450	ENSG00000182636	NDN	0.151727908181966
15	25068793	25223870	ENSG00000128739	SNRPN	0.232317957317565
15	25224703	25664609	ENSG00000224078	SNHG14	0.0919690039566181
15	25272882	25277194	ENSG00000257647	RP11-701H24.3	0.124526834111709
15	25277019	25281637	ENSG00000257151	RP11-701H24.2	0.95900488511283
15	25582380	25684128	ENSG00000114062	UBE3A	0.825682604024829
15	25590779	25592382	ENSG00000261529	RP13-487P22.1	0.246372055717316
15	25922419	26110317	ENSG00000206190	ATP10A	0.997424856196386
15	26788692	27184686	ENSG00000166206	GABRB3	0.955414692906331
15	27111509	27194354	ENSG00000186297	GABRA5	0.999239067152911
15	27216428	27778373	ENSG00000182256	GABRG3	0.991489289571176
15	28000020	28344504	ENSG00000104044	OCA2	0.980770186635233
15	28356185	28567298	ENSG00000128731	HERC2	0.983830063620248
15	28834637	28930410	ENSG00000206149	HERC2P9	0.936013787062476
15	28982728	29002537	ENSG00000248334	WHAMMP2	0.892975292602768
15	29034809	29101361	ENSG00000261377	RP11-578F21.12	0.972173096792211
15	29129628	29410518	ENSG00000034053	APBA2	0.999494682598622
15	29412456	29862927	ENSG00000104059	FAM189A1	0.991188938845746
15	29560352	29562033	ENSG00000185115	NDNL2	0.990763397877312
15	29967193	29973161	ENSG00000256802	RP11-680F8.1	0.830466509410131
15	29991570	30261068	ENSG00000104067	TJP1	0.978029154477946
15	31196054	31235311	ENSG00000198690	FAN1	0.610901376962505
15	31231143	31283810	ENSG00000166912	MTMR10	0.962505019824649
15	31508222	31516648	ENSG00000259448	RP11-16E12.1	0.867904520391443
15	31619057	31727868	ENSG00000169926	KLF13	0.934217332841891
15	31775328	32162992	ENSG00000169918	OTUD7A	0.95843501022874
15	32814893	32829127	ENSG00000223509	RP11-632K20.7	0.985780777670351
15	32885656	32896179	ENSG00000232653	RP11-1000B6.4	0.232988604294521
15	32907344	32932150	ENSG00000198826	ARHGAP11A	0.897464122604406
15	32933876	32989299	ENSG00000166922	SCG5	0.735150857537482
15	33010174	33026870	ENSG00000166923	GREM1	0.954116929871214
15	33057746	33486897	ENSG00000248905	FMN1	0.9102567327529
15	33603162	34158303	ENSG00000198838	RYR3	0.998382384519217
15	34158427	34331377	ENSG00000169857	AVEN	0.456627473348673
15	34376217	34394149	ENSG00000134153	C15orf24	0.610902577950501
15	34394273	34396591	ENSG00000182405	PGBD4	0.255430996966878
15	34432874	34502297	ENSG00000134152	C15orf29	0.999583926901362
15	34517199	34522357	ENSG00000128463	TMEM85	0.993098075254391
15	34525459	34630261	ENSG00000140199	SLC12A6	0.979051795910219
15	34633916	34635378	ENSG00000182117	NOP10	0.959527773225132
15	34651105	34659479	ENSG00000176454	LPCAT4	0.991972276747128
15	34671268	34880704	ENSG00000175265	GOLGA8A	0.830134592943262
15	34817407	34880704	ENSG00000215252	GOLGA8B	0.942756268111406
15	35043232	35047166	ENSG00000159248	GJD2	0.993850631661424
15	35080296	35088340	ENSG00000159251	ACTC1	0.615918254694594
15	35147731	35262040	ENSG00000021776	AQR	0.897267063991485
15	35270541	35280488	ENSG00000198146	ZNF770	0.81283795998778
15	35509545	35838394	ENSG00000134146	ATPBD4	0.998424303526926
15	36871811	37102449	ENSG00000186073	C15orf41	0.959676831357072
15	37181408	37393504	ENSG00000134138	MEIS2	0.97677643875082
15	38544526	38649450	ENSG00000166068	SPRED1	0.998783798923864
15	38746327	38779911	ENSG00000171262	FAM98B	0.874259415758073
15	38780303	38857776	ENSG00000172575	RASGRP1	0.977211831759113
15	39873279	39891667	ENSG00000137801	THBS1	0.80766313318279
15	40091232	40213093	ENSG00000166073	GPR176	0.36113708161477
15	40226346	40327797	ENSG00000128829	EIF2AK4	0.986692575052337
15	40327939	40331389	ENSG00000140319	SRP14	0.890495980322679
15	40331511	40359491	ENSG00000248508	RP11-521C20.4	0.883505274449035
15	40509628	40569688	ENSG00000137843	PAK6	0.683333049446756
15	40570376	40600136	ENSG00000137841	PLCB2	0.642962367734967
15	40617416	40618916	ENSG00000259330	RP11-64K12.2	0.493458466716261
15	40623652	40633168	ENSG00000188549	C15orf52	0.506023790189969
15	40650435	40663257	ENSG00000140323	DISP2	0.897964093680861
15	40674921	40686446	ENSG00000128944	C15orf23	0.88476795169229
15	40697685	40728146	ENSG00000128928	IVD	0.580353972576464
15	40731919	40760441	ENSG00000140320	BAHD1	0.66709324208058
15	40763159	40765353	ENSG00000169105	CHST14	0.821489115015976
15	40820881	40857256	ENSG00000128891	C15orf57	0.721886273223141
15	40861498	40866659	ENSG00000166133	RPUSD2	0.774007564184516
15	40978921	40987305	ENSG00000245849	CTD-2339L15.1	0.961887694289092
15	41028081	41048049	ENSG00000137824	FAM82A2	0.977096353952591
15	41060066	41099675	ENSG00000104129	DNAJC17	0.880806244615033
15	41062158	41064647	ENSG00000188277	C15orf62	0.0458964497541078
15	41099283	41106767	ENSG00000166140	ZFYVE19	0.778740289292747
15	41164411	41166487	ENSG00000104140	RHOV	0.99471664669638
15	41186627	41196173	ENSG00000104142	VPS18	0.931040664636413
15	41221537	41231237	ENSG00000128917	DLL4	0.968960293295117
15	41245159	41248710	ENSG00000128965	CHAC1	0.98820807431752
15	41267888	41408552	ENSG00000128908	INO80	0.707447553367542
15	41523036	41574043	ENSG00000187446	AC012652.1	0.867472572278066
15	41576187	41601901	ENSG00000247556	OIP5-AS1	0.939080422047114
15	41679550	41694717	ENSG00000137806	NDUFAF1	0.81154929925325
15	41700605	41775761	ENSG00000137815	RTF1	0.928356658014154
15	41785590	41795747	ENSG00000137825	ITPKA	0.974943726069397
15	41795782	41806085	ENSG00000062524	LTK	0.818071626718431
15	41809373	41836467	ENSG00000103932	RPAP1	0.872643361797995
15	41849872	41871536	ENSG00000092445	TYRO3	0.623538330426312
15	41913421	42062141	ENSG00000174197	MGA	0.802870331703956
15	42066631	42120053	ENSG00000137802	MAPKBP1	0.948514996679445
15	42120282	42140353	ENSG00000168970	JMJD7-PLA2G4B	0.914664131934041
15	42140344	42186275	ENSG00000137877	SPTBN5	0.686585276842818
15	42190949	42264776	ENSG00000103966	EHD4	0.981878983415124
15	42450898	42500514	ENSG00000166887	VPS39	0.50070818511453
15	42502729	42565861	ENSG00000103978	TMEM87A	0.598750674694175
15	42565430	42645864	ENSG00000214013	GANC	0.630814761047373
15	42640300	42704516	ENSG00000092529	CAPN3	0.832111142854785
15	42705020	42783336	ENSG00000103994	ZFP106	0.672150637518194
15	42783430	42837547	ENSG00000092531	SNAP23	0.898512590552432
15	42834719	42841000	ENSG00000180979	LRRC57	0.433093775571704
15	42841007	42862192	ENSG00000137814	HAUS2	0.902495271739945
15	42867856	43013179	ENSG00000159433	STARD9	0.889513110976455
15	43015756	43029417	ENSG00000140326	CDAN1	0.926645172376642
15	43030931	43213007	ENSG00000128881	TTBK2	0.913630901408344
15	43235094	43398311	ENSG00000159459	UBR1	0.774104986739645
15	43415476	43477344	ENSG00000137842	TMEM62	0.458297264670899
15	43477315	43487396	ENSG00000166946	CCNDBP1	0.577052077457211
15	43619973	43622803	ENSG00000168806	LCMT2	0.563731674372744
15	43622871	43646096	ENSG00000168803	ADAL	0.909627543467539
15	43650369	43663223	ENSG00000140265	ZSCAN29	0.892877090382164
15	43661418	43699293	ENSG00000137822	TUBGCP4	0.886768556172875
15	43699406	43802926	ENSG00000067369	TP53BP1	0.769155901457205
15	43803155	43829571	ENSG00000166963	MAP1A	0.825616691866379
15	43825659	43982283	ENSG00000168781	PPIP5K1	0.949140398068431
15	43885251	43988917	ENSG00000237289	CKMT1B	0.829099501823247
15	43886224	43991420	ENSG00000223572	CKMT1A	0.72336885959415
15	43920700	43960316	ENSG00000166762	CATSPER2	0.546005134110452
15	43991685	44010382	ENSG00000166763	STRCP1	0.838049135081982
15	44019115	44039292	ENSG00000205771	CATSPER2P1	0.897542896536832
15	44038589	44065477	ENSG00000167004	PDIA3	0.463933201493797
15	44069284	44094787	ENSG00000140264	SERF2	0.808670000826141
15	44088339	44095241	ENSG00000242028	C15orf63	0.92080384024431
15	44096689	44117000	ENSG00000140259	MFAP1	0.955120623762007
15	44119160	44160617	ENSG00000092470	WDR76	0.50990151430112
15	44162961	44487450	ENSG00000171877	FRMD5	0.944659853453411
15	44580926	44707956	ENSG00000166734	CASC4	0.684443022432027
15	44646888	44647890	ENSG00000250130	RP11-616K22.1	0.802667398403268
15	44719431	44821236	ENSG00000137770	CTDSPL2	0.741403264795383
15	44819454	44829121	ENSG00000179523	RP11-151N17.2	0.858345447359871
15	44829254	44855227	ENSG00000104131	EIF3J	0.900293137347508
15	44850026	44851386	ENSG00000259659	RP11-151N17.1	0.934036269646211
15	44854893	44955876	ENSG00000104133	SPG11	0.59513682007744
15	45003674	45011075	ENSG00000166710	B2M	0.954689063803128
15	45021185	45060027	ENSG00000185880	TRIM69	0.902265569864221
15	45315301	45369383	ENSG00000140263	SORD	0.830543991206952
15	45422130	45457774	ENSG00000137857	DUOX1	0.867841579544256
15	45459410	45493373	ENSG00000138606	SHF	0.888691851709309
15	45653321	45694416	ENSG00000171766	GATM	0.555662779580552
15	45694528	45713617	ENSG00000171763	SPATA5L1	0.543192485453857
15	45771808	45815005	ENSG00000104154	SLC30A4	0.977628843162963
15	45803333	45878488	ENSG00000179362	HMGN2P46	0.739367847138162
15	45879320	45908197	ENSG00000104164	PLDN	0.92447043432714
15	45923345	45983492	ENSG00000137767	SQRDL	0.809580171938761
15	47476297	48066420	ENSG00000137872	SEMA6D	0.956665379580912
15	48431624	48470714	ENSG00000104177	MYEF2	0.810390510476009
15	48623207	48635570	ENSG00000128951	DUT	0.970021749216778
15	48700502	48938046	ENSG00000166147	FBN1	0.985602760067917
15	49005124	49103343	ENSG00000103995	CEP152	0.939001764115419
15	49115931	49255641	ENSG00000185634	SHC4	0.48637330097836
15	49170082	49172380	ENSG00000255302	EID1	0.949173857424179
15	49280672	49338760	ENSG00000138593	SECISBP2L	0.25920606193747
15	49398267	49447858	ENSG00000166200	COPS2	0.784289469426583
15	49447852	49660066	ENSG00000156958	GALK2	0.896734319871017
15	49619158	49913128	ENSG00000166262	C15orf33	0.0552804869394069
15	49913176	49937333	ENSG00000104047	DTWD1	0.249965575607961
15	50150434	50475014	ENSG00000104043	ATP8B4	0.101364085873178
15	50474392	50528592	ENSG00000140284	SLC27A2	0.0683156852357665
15	50569388	50647605	ENSG00000104064	GABPB1	0.214850576221886
15	50647155	50659636	ENSG00000244879	CTD-3110H11.2	0.21066668455787
15	50716576	50793280	ENSG00000138592	USP8	0.0262813608598849
15	50844669	50979012	ENSG00000092439	TRPM7	0.0346231239698094
15	50999505	51058005	ENSG00000138600	SPPL2A	0.0368557917917069
15	51200868	51298097	ENSG00000081014	AP4E1	0.0675424085586056
15	51348794	51397473	ENSG00000183578	TNFAIP8L3	0.180743620793897
15	51633825	51700210	ENSG00000186417	GLDN	0.466686883842543
15	51739907	51915030	ENSG00000104093	DMXL2	0.033268545740327
15	51973549	52013223	ENSG00000104112	SCG3	0.16150343553019
15	52015207	52043782	ENSG00000140280	LYSMD2	0.625184893793435
15	52043757	52108565	ENSG00000128872	TMOD2	0.491207817647268
15	52121824	52239492	ENSG00000138594	TMOD3	0.829771676184934
15	52230221	52264003	ENSG00000166477	LEO1	0.829216302828133
15	52244302	52358462	ENSG00000069956	MAPK6	0.660106984507241
15	52413116	52483566	ENSG00000069966	GNB5	0.881227505644023
15	52484518	52587995	ENSG00000128833	MYO5C	0.885543571477062
15	52599479	52821247	ENSG00000197535	MYO5A	0.690423705287103
15	52839241	52862080	ENSG00000128989	ARPP19	0.662362956765891
15	52873513	53002014	ENSG00000047346	FAM214A	0.0787064416989812
15	54305100	54920806	ENSG00000137766	UNC13C	0.957366834675586
15	55473003	55489265	ENSG00000137876	RSL24D1	0.975246439430874
15	55495163	55611311	ENSG00000069974	RAB27A	0.306580572921449
15	55609381	55611359	ENSG00000225973	RP11-139H15.1	0.947073606231069
15	55611157	55647846	ENSG00000069943	PIGB	0.752269278855629
15	55632229	55700708	ENSG00000260916	CCPG1	0.959896244629938
15	55831087	55881145	ENSG00000171016	PYGO1	0.467085415321677
15	55903743	56035288	ENSG00000166450	PRTG	0.943524057646053
15	56119119	56285944	ENSG00000069869	NEDD4	0.966344990684775
15	56379477	56535483	ENSG00000181827	RFX7	0.700813998030722
15	56713741	56757335	ENSG00000138587	MNS1	0.99084011802236
15	56922378	57210769	ENSG00000137871	ZNF280D	0.895376459716952
15	57210322	57591479	ENSG00000140262	TCF12	0.997291325185264
15	57592562	57599959	ENSG00000247982	RP11-358M11.2	0.960525733774433
15	57668164	57842925	ENSG00000128849	CGNL1	0.997467820107362
15	57884230	58074960	ENSG00000255529	POLR2M	0.411044146584946
15	58879705	58883875	ENSG00000259250	RP11-50C13.1	0.903871911570632
15	58887402	59042177	ENSG00000137845	ADAM10	0.0183018947442961
15	59063390	59154099	ENSG00000128923	FAM63B	0.838707406035751
15	59157373	59389618	ENSG00000157450	RNF111	0.949437885418908
15	59171243	59225852	ENSG00000137776	SLTM	0.343095296381411
15	59427112	59665099	ENSG00000157483	MYO1E	0.99742291113213
15	59664891	59815748	ENSG00000157470	FAM81A	0.947392638900746
15	59930260	59949740	ENSG00000140307	GTF2A2	0.885029544917665
15	59951344	59981733	ENSG00000140299	BNIP2	0.999410130928718
15	60639332	60695082	ENSG00000182718	ANXA2	0.988151024480199
15	60711807	60771359	ENSG00000128915	NARG2	0.565352419599507
15	60780482	61521518	ENSG00000069667	RORA	0.886555056959551
15	61504111	61506430	ENSG00000259575	RP11-39M21.2	0.835655432671037
15	62144587	62352672	ENSG00000129003	VPS13C	0.194559544663112
15	62682724	63136830	ENSG00000171914	TLN2	0.318731604209888
15	63334830	63364114	ENSG00000140416	TPM1	0.256623685863931
15	63413998	63434260	ENSG00000103642	LACTB	0.0652762901989796
15	63418070	63450220	ENSG00000185088	RPS27L	0.178917067809289
15	63481667	63559981	ENSG00000166128	RAB8B	0.159312231645975
15	63568216	63601325	ENSG00000138613	APH1B	0.095406800575264
15	63613576	63674360	ENSG00000074410	CA12	0.0990168283247936
15	63796792	63886839	ENSG00000140455	USP3	0.41778650817314
15	63900816	64126147	ENSG00000103657	HERC1	0.629029377899983
15	64199234	64364232	ENSG00000035664	DAPK2	0.729080649017461
15	64364757	64386217	ENSG00000166797	FAM96A	0.158085850527235
15	64386321	64438289	ENSG00000028528	SNX1	0.730435085851464
15	64443913	64449680	ENSG00000157734	SNX22	0.168977378678505
15	64448010	64455404	ENSG00000166794	PPIB	0.732352071790869
15	64457715	64665968	ENSG00000169118	CSNK1G1	0.819467417920758
15	64679946	64747502	ENSG00000103671	TRIP4	0.216084292848597
15	64791490	64978264	ENSG00000180357	ZNF609	0.389097317981466
15	64979772	64995417	ENSG00000180304	RP11-330L19.5	0.376994095253698
15	65032090	65067786	ENSG00000166831	RBPMS2	0.286332971867891
15	65107830	65117867	ENSG00000140451	PIF1	0.939450167996746
15	65134087	65160206	ENSG00000241839	PLEKHO2	0.950072336780841
15	65204100	65251042	ENSG00000166839	ANKDD1A	0.970723361028239
15	65255361	65282648	ENSG00000090487	SPG21	0.923926717330584
15	65294844	65321977	ENSG00000103707	MTFMT	0.646567760795822
15	65345678	65369028	ENSG00000103710	RASL12	0.625273427621306
15	65385337	65407535	ENSG00000246922	UBAP1L	0.62434099702441
15	65409716	65426174	ENSG00000090470	PDCD7	0.273981624065281
15	65440556	65477680	ENSG00000166855	CLPX	0.963990244222589
15	65526797	65592956	ENSG00000138617	PARP16	0.621091572002868
15	65619464	65670378	ENSG00000174498	IGDCC3	0.985189117092245
15	65673801	65715410	ENSG00000103742	IGDCC4	0.908142760976343
15	65734800	65810042	ENSG00000074603	DPP8	0.941123288251219
15	65822755	65870687	ENSG00000074696	PTPLAD1	0.825894047680243
15	65871090	65903627	ENSG00000138614	C15orf44	0.999401951494541
15	65903703	65953333	ENSG00000074621	SLC24A1	0.978726842929098
15	65950383	66084631	ENSG00000174485	DENND4A	0.998908087904549
15	66018391	66184329	ENSG00000103769	RAB11A	0.41061367563359
15	66187416	66546085	ENSG00000157890	MEGF11	0.998601495532034
15	66585554	66626236	ENSG00000166938	DIS3L	0.753207082392916
15	66628543	66679084	ENSG00000075131	TIPIN	0.999619853943394
15	66679154	66784754	ENSG00000169032	MAP2K1	0.998317450263642
15	66782643	66790151	ENSG00000174446	SNAPC5	0.987825350419636
15	66790354	66816870	ENSG00000174444	RPL4	0.99512103274866
15	66797296	66842115	ENSG00000174442	ZWILCH	0.999167110789576
15	66994669	67074338	ENSG00000137834	SMAD6	0.998535061471888
15	67356100	67487533	ENSG00000166949	SMAD3	0.998377247129851
15	67493370	67547533	ENSG00000103591	AAGAB	0.95571286564737
15	67695956	67814182	ENSG00000259673	RP11-502I4.1	0.99850668346554
15	67813405	67819628	ENSG00000189227	C15orf61	0.956605838590136
15	67835020	68116181	ENSG00000137764	MAP2K5	0.946711564701856
15	68112041	68126899	ENSG00000188779	SKOR1	0.988088891590034
15	68346516	68483096	ENSG00000033800	PIAS1	0.929552507604345
15	68483042	68498417	ENSG00000129007	CALML4	0.0927093471242412
15	68499329	68549549	ENSG00000128973	CLN6	0.0736452914294171
15	68570140	68588203	ENSG00000169018	FEM1B	0.712118031660636
15	68594049	68724502	ENSG00000137809	ITGA11	0.806987275631174
15	68871307	69020145	ENSG00000103647	CORO2B	0.344279015810986
15	69039579	69113236	ENSG00000140350	ANP32A	0.533851418399198
15	69452922	69564544	ENSG00000138604	GLCE	0.930313699554423
15	69591285	69700119	ENSG00000137819	PAQR5	0.961736264977716
15	69745122	69748255	ENSG00000137818	RPLP1	0.998948840138714
15	70340128	70390515	ENSG00000140332	TLE3	0.959154386348947
15	70946892	71055932	ENSG00000137831	UACA	0.961783856995511
15	71121468	71146498	ENSG00000166173	LARP6	0.736739816409788
15	71145577	71342418	ENSG00000137821	LRRC49	0.909835359390353
15	71173680	71185124	ENSG00000129028	THAP10	0.981253642471689
15	71389290	72075722	ENSG00000187720	THSD4	0.878575774712846
15	71457108	71457754	ENSG00000259781	RP11-673C5.1	0.987018122073143
15	72114631	72410918	ENSG00000066933	MYO9A	0.743597315677382
15	72406598	72433311	ENSG00000166192	SENP8	0.703594739429383
15	72452147	72490126	ENSG00000175318	GRAMD2	0.904095765865295
15	72491369	72524164	ENSG00000067225	PKM2	0.985642511326811
15	72533521	72565340	ENSG00000137817	PARP6	0.795005365392231
15	72635774	72668817	ENSG00000213614	HEXA	0.993516837685088
15	72766666	72879692	ENSG00000166233	ARIH1	0.918957023295034
15	72978526	73030817	ENSG00000140463	BBS4	0.767133149479754
15	73043709	73078187	ENSG00000159322	ADPGK	0.653816173301106
15	73344050	73597547	ENSG00000067141	NEO1	0.882902296658182
15	73612199	73661605	ENSG00000138622	HCN4	0.936675216333456
15	73852354	73926475	ENSG00000156642	NPTN	0.937858532591908
15	73976306	74006859	ENSG00000103855	CD276	0.984921356071882
15	74032140	74045088	ENSG00000205363	C15orf59	0.887081356647096
15	74275546	74286963	ENSG00000067221	STOML1	0.37733308011361
15	74287013	74340153	ENSG00000140464	PML	0.681579826228672
15	74392651	74430881	ENSG00000167178	ISLR2	0.947469513042257
15	74418255	74421619	ENSG00000248540	RP11-247C2.2	0.928642012826533
15	74466011	74469213	ENSG00000129009	ISLR	0.924610077783508
15	74630099	74660081	ENSG00000140459	CYP11A1	0.564541658149519
15	74701629	74726808	ENSG00000138623	SEMA7A	0.681137363295828
15	74738317	74753523	ENSG00000138629	UBL7	0.740164377131184
15	74833517	74890472	ENSG00000179361	ARID3B	0.737416740862766
15	74890840	74932057	ENSG00000179335	CLK3	0.723232829984734
15	74922898	74988633	ENSG00000179151	EDC3	0.746964994321893
15	75074397	75095539	ENSG00000103653	CSK	0.754518704936248
15	75128456	75135687	ENSG00000140474	ULK3	0.568150345033874
15	75136070	75165706	ENSG00000140497	SCAMP2	0.569187188913679
15	75182345	75191798	ENSG00000178802	MPI	0.369111805490486
15	75192327	75199462	ENSG00000178761	FAM219B	0.899315762186533
15	75212131	75230509	ENSG00000178741	COX5A	0.646088540240231
15	75246756	75249805	ENSG00000178718	RPP25	0.827294496578087
15	75249559	75313837	ENSG00000198794	SCAMP5	0.878442739476659
15	75315895	75409803	ENSG00000138621	PPCDC	0.804851073564869
15	75487983	75504510	ENSG00000167173	C15orf39	0.562474449310867
15	75628231	75634268	ENSG00000140365	COMMD4	0.835990496770604
15	75639295	75647592	ENSG00000140398	NEIL1	0.81051642339901
15	75648132	75660971	ENSG00000140400	MAN2C1	0.550588986130633
15	75661719	75748183	ENSG00000169375	SIN3A	0.826812719265662
15	75759461	75871630	ENSG00000169410	PTPN9	0.754488953110743
15	75890423	75918810	ENSG00000169371	SNUPN	0.673077221906211
15	75931425	75941047	ENSG00000177971	IMP3	0.683845055543969
15	75940246	75954642	ENSG00000173548	SNX33	0.727389163271
15	75966662	76005189	ENSG00000173546	CSPG4	0.667855360990321
15	76135621	76193419	ENSG00000140367	UBE2Q2	0.463247835220268
15	76196199	76227609	ENSG00000167196	FBXO22	0.838390627035416
15	76228309	76352136	ENSG00000169752	NRG4	0.881782162261009
15	76352177	76521462	ENSG00000169758	C15orf27	0.880764549546375
15	76507695	76603813	ENSG00000140374	ETFA	0.369035317673206
15	76640525	77197785	ENSG00000140386	SCAPER	0.272065507157486
15	77223959	77242601	ENSG00000117906	RCN2	0.363220438276541
15	77285699	77329673	ENSG00000140368	PSTPIP1	0.530210099721077
15	77336358	77376326	ENSG00000140391	TSPAN3	0.609359632284248
15	77400470	77712486	ENSG00000173517	PEAK1	0.599810897162186
15	77712753	77777949	ENSG00000140382	HMG20A	0.844850464381542
15	77905368	78113242	ENSG00000169783	LINGO1	0.787825785435762
15	78276377	78370066	ENSG00000167202	TBC1D2B	0.902768465463338
15	78396947	78423886	ENSG00000136425	CIB2	0.572510590044982
15	78423839	78464291	ENSG00000166411	IDH3A	0.952538043559904
15	78459809	78538030	ENSG00000103740	ACSBG1	0.950266401096985
15	78556427	78574538	ENSG00000140403	DNAJA4	0.914459654319229
15	78570176	78592136	ENSG00000140395	WDR61	0.878487811924774
15	78632665	78640572	ENSG00000166426	CRABP1	0.707441289487581
15	78729772	78793798	ENSG00000136381	IREB2	0.284248847657878
15	78799905	78829714	ENSG00000188266	AGPHD1	0.255662707024357
15	78832746	78841604	ENSG00000041357	PSMA4	0.268685379607754
15	79051544	79103805	ENSG00000136378	ADAMTS7	0.519220354530441
15	79102828	79190475	ENSG00000185787	MORF4L1	0.694206940450559
15	79213399	79241916	ENSG00000103811	CTSH	0.925316413342023
15	79252288	79383115	ENSG00000058335	RASGRF1	0.57359417611781
15	79575145	79590580	ENSG00000235711	ANKRD34C	0.943432529595875
15	79603403	79704334	ENSG00000166557	TMED3	0.961068113860866
15	80215112	80217194	ENSG00000259642	C15orf37	0.624082144139253
15	80351909	80430735	ENSG00000086666	ZFAND6	0.939139803988072
15	80444831	80479288	ENSG00000103876	FAH	0.985343049162708
15	80487825	80544555	ENSG00000259417	RP11-2E17.1	0.981145526226307
15	80637194	80695917	ENSG00000259495	RP11-210M15.2	0.625761711148332
15	80696691	80890278	ENSG00000172379	ARNT2	0.993017499507836
15	80726135	80737493	ENSG00000258010	RP11-210M15.1	0.990184168382582
15	80972024	81047962	ENSG00000136379	FAM108C1	0.728923297691257
15	81071683	81244117	ENSG00000103888	KIAA1199	0.413102237591391
15	81239666	81282219	ENSG00000117899	MESDC2	0.55314844799721
15	81293294	81296342	ENSG00000140406	MESDC1	0.990900188795595
15	81451915	81605104	ENSG00000172349	IL16	0.876203553809376
